Test temp,YS,Solidus temperature,W,Nb,Hf,Mo,Re,Zr,Ta,Ti,C,Y,Al,Si,V,Cr,YS_Class
1644.2611109999998,168.9212482,2809.27413,0.0196800410511077,1.947109954577746e-06,0.040539848135309,1.8853458816235836e-06,9.714937534130449e-07,1.9830191324846844e-06,0.9397357521508538,3.7791993929384097e-06,1.5061105431836056e-05,2.034724794170269e-06,6.704544812724834e-06,6.4410082548568775e-06,3.5511113206674884e-06,0.0,0
1755.372222,134.4475241,2809.27413,0.0196800410511077,1.947109954577746e-06,0.040539848135309,1.8853458816235836e-06,9.714937534130449e-07,1.9830191324846844e-06,0.9397357521508538,3.7791993929384097e-06,1.5061105431836056e-05,2.034724794170269e-06,6.704544812724834e-06,6.4410082548568775e-06,3.5511113206674884e-06,0.0,0
77.59444439999999,1268.633048,3067.1394,0.0788162397616598,1.949486342835597e-06,0.0202946628911753,1.8876468887159376e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227565e-05,2.037208113665121e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0,1
199.81666667,1006.632745,3067.1394,0.0788162397616598,1.949486342835597e-06,0.0202946628911753,1.8876468887159376e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227565e-05,2.037208113665121e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0,1
297.03888888999995,896.3168273,3067.1394,0.0788162397616598,1.949486342835597e-06,0.0202946628911753,1.8876468887159376e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227565e-05,2.037208113665121e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0,1
1477.5944439999998,537.7900964,3067.1394,0.0788162397616598,1.949486342835597e-06,0.0202946628911753,1.8876468887159376e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227565e-05,2.037208113665121e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0,1
1644.2611109999998,267.5160992,3067.1394,0.0788162397616598,1.949486342835597e-06,0.0202946628911753,1.8876468887159376e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227565e-05,2.037208113665121e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0,0
1755.372222,163.4054524,3067.1394,0.0788162397616598,1.949486342835597e-06,0.0202946628911753,1.8876468887159376e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227565e-05,2.037208113665121e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0,0
77.59444439999999,1406.527944,2749.08206,0.0787945185011529,1.948949076647368e-06,0.0405781396191718,1.887126665092751e-06,9.72411367540691e-07,1.984892172187686e-06,0.8805829413184412,3.782768995668194e-06,1.5075331239334732e-05,2.036646671907973e-06,6.710877519464305e-06,6.447092040933914e-06,3.5544654852261803e-06,0.0,1
297.03888888999995,965.2642756,2749.08206,0.0787945185011529,1.948949076647368e-06,0.0405781396191718,1.887126665092751e-06,9.72411367540691e-07,1.984892172187686e-06,0.8805829413184412,3.782768995668194e-06,1.5075331239334732e-05,2.036646671907973e-06,6.710877519464305e-06,6.447092040933914e-06,3.5544654852261803e-06,0.0,1
1477.5944439999998,551.579586,2749.08206,0.0787945185011529,1.948949076647368e-06,0.0405781396191718,1.887126665092751e-06,9.72411367540691e-07,1.984892172187686e-06,0.8805829413184412,3.782768995668194e-06,1.5075331239334732e-05,2.036646671907973e-06,6.710877519464305e-06,6.447092040933914e-06,3.5544654852261803e-06,0.0,1
1644.2611109999998,259.9318799,2749.08206,0.0787945185011529,1.948949076647368e-06,0.0405781396191718,1.887126665092751e-06,9.72411367540691e-07,1.984892172187686e-06,0.8805829413184412,3.782768995668194e-06,1.5075331239334732e-05,2.036646671907973e-06,6.710877519464305e-06,6.447092040933914e-06,3.5544654852261803e-06,0.0,0
1755.372222,208.9107682,2749.08206,0.0787945185011529,1.948949076647368e-06,0.0405781396191718,1.887126665092751e-06,9.72411367540691e-07,1.984892172187686e-06,0.8805829413184412,3.782768995668194e-06,1.5075331239334732e-05,2.036646671907973e-06,6.710877519464305e-06,6.447092040933914e-06,3.5544654852261803e-06,0.0,0
297.03888888999995,537.7900964,3189.9967,0.0985785191075857,1.9506383687254387e-06,1.0153327891051918e-06,1.8887623713119927e-06,9.73254225283613e-07,1.9866126186901e-06,0.9013760265132827,3.786047789236545e-06,1.5088398095694424e-05,2.0384119776975947e-06,6.71669431189176e-06,6.452680191820893e-06,3.5575463919866067e-06,0.0,1
1477.5944439999998,258.552931,3189.9967,0.0985785191075857,1.9506383687254387e-06,1.0153327891051918e-06,1.8887623713119927e-06,9.73254225283613e-07,1.9866126186901e-06,0.9013760265132827,3.786047789236545e-06,1.5088398095694424e-05,2.0384119776975947e-06,6.71669431189176e-06,6.452680191820893e-06,3.5575463919866067e-06,0.0,0
77.59444439999999,958.3695307,2597.1145,9.477881993810288e-07,0.0750180483080745,0.0390478755278633,1.815960214426351e-06,9.357402384132088e-07,1.910038833796023e-06,0.8858922776793292,3.640114955485165e-06,1.4506817298660264e-05,1.95984159168613e-06,6.457800000741557e-06,6.203962278549728e-06,3.420421121761401e-06,0.0,1
199.81666667,737.7376963,2597.1145,9.477881993810288e-07,0.0750180483080745,0.0390478755278633,1.815960214426351e-06,9.357402384132088e-07,1.910038833796023e-06,0.8858922776793292,3.640114955485165e-06,1.4506817298660264e-05,1.95984159168613e-06,6.457800000741557e-06,6.203962278549728e-06,3.420421121761401e-06,0.0,1
297.03888888999995,668.7902481,2597.1145,9.477881993810288e-07,0.0750180483080745,0.0390478755278633,1.815960214426351e-06,9.357402384132088e-07,1.910038833796023e-06,0.8858922776793292,3.640114955485165e-06,1.4506817298660264e-05,1.95984159168613e-06,6.457800000741557e-06,6.203962278549728e-06,3.420421121761401e-06,0.0,1
1477.5944439999998,427.4741792,2597.1145,9.477881993810288e-07,0.0750180483080745,0.0390478755278633,1.815960214426351e-06,9.357402384132088e-07,1.910038833796023e-06,0.8858922776793292,3.640114955485165e-06,1.4506817298660264e-05,1.95984159168613e-06,6.457800000741557e-06,6.203962278549728e-06,3.420421121761401e-06,0.0,1
1644.2611109999998,146.1685903,2597.1145,9.477881993810288e-07,0.0750180483080745,0.0390478755278633,1.815960214426351e-06,9.357402384132088e-07,1.910038833796023e-06,0.8858922776793292,3.640114955485165e-06,1.4506817298660264e-05,1.95984159168613e-06,6.457800000741557e-06,6.203962278549728e-06,3.420421121761401e-06,0.0,0
1755.372222,128.2422538,2597.1145,9.477881993810288e-07,0.0750180483080745,0.0390478755278633,1.815960214426351e-06,9.357402384132088e-07,1.910038833796023e-06,0.8858922776793292,3.640114955485165e-06,1.4506817298660264e-05,1.95984159168613e-06,6.457800000741557e-06,6.203962278549728e-06,3.420421121761401e-06,0.0,0
77.59444439999999,1310.001517,2597.1145,9.16986890966312e-07,0.0725801048475882,9.444723515897072e-07,0.0702777988682634,9.053304657464372e-07,1.847966215417509e-06,0.8571024686430518,3.521818163562513e-06,1.4035373410644148e-05,1.896150478683313e-06,6.247933820055513e-06,6.0023453395968325e-06,3.309263960331888e-06,0.0,1
199.81666667,992.8432549,2597.1145,9.16986890966312e-07,0.0725801048475882,9.444723515897072e-07,0.0702777988682634,9.053304657464372e-07,1.847966215417509e-06,0.8571024686430518,3.521818163562513e-06,1.4035373410644148e-05,1.896150478683313e-06,6.247933820055513e-06,6.0023453395968325e-06,3.309263960331888e-06,0.0,1
297.03888888999995,841.1588687,2597.1145,9.16986890966312e-07,0.0725801048475882,9.444723515897072e-07,0.0702777988682634,9.053304657464372e-07,1.847966215417509e-06,0.8571024686430518,3.521818163562513e-06,1.4035373410644148e-05,1.896150478683313e-06,6.247933820055513e-06,6.0023453395968325e-06,3.309263960331888e-06,0.0,1
1477.5944439999998,330.9477516,2597.1145,9.16986890966312e-07,0.0725801048475882,9.444723515897072e-07,0.0702777988682634,9.053304657464372e-07,1.847966215417509e-06,0.8571024686430518,3.521818163562513e-06,1.4035373410644148e-05,1.896150478683313e-06,6.247933820055513e-06,6.0023453395968325e-06,3.309263960331888e-06,0.0,0
1644.2611109999998,128.9317282,2597.1145,9.16986890966312e-07,0.0725801048475882,9.444723515897072e-07,0.0702777988682634,9.053304657464372e-07,1.847966215417509e-06,0.8571024686430518,3.521818163562513e-06,1.4035373410644148e-05,1.896150478683313e-06,6.247933820055513e-06,6.0023453395968325e-06,3.309263960331888e-06,0.0,0
1755.372222,110.3159172,2597.1145,9.16986890966312e-07,0.0725801048475882,9.444723515897072e-07,0.0702777988682634,9.053304657464372e-07,1.847966215417509e-06,0.8571024686430518,3.521818163562513e-06,1.4035373410644148e-05,1.896150478683313e-06,6.247933820055513e-06,6.0023453395968325e-06,3.309263960331888e-06,0.0,0
77.59444439999999,1310.001517,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,1
199.81666667,1013.527489,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,1
297.03888888999995,875.6325928,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,1
1477.5944439999998,296.4740275,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,0
1644.2611109999998,119.96856,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,0
1755.372222,101.3527489,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,0
1755.372222,108.2474938,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,0
1922.038889,66.18955032,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,0
77.59444439999999,1296.212027,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,1
199.81666667,1013.527489,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,1
297.03888888999995,848.0536135,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,1
1477.5944439999998,351.6319861,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,0
1644.2611109999998,161.3370289,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,0
1755.372222,93.76852963,2581.38342,0.0197020155099097,1.949284070341457e-06,1.0146278590794449e-06,1.8874510324866087e-06,0.0194515701952225,1.9852333439346018e-06,0.9608019640525264,3.783419194164876e-06,1.5077922451676808e-05,2.03699673943942e-06,6.712031013764267e-06,6.448200194658814e-06,3.555076441940071e-06,0.0,0
297.03888888999995,723.9482067,2609.97709,0.049182683256606,1.946420577336985e-06,0.10131373735105,1.8846783720467876e-06,9.71149794572112e-07,1.9823170415448704e-06,0.8494592364348666,3.7778613616455854e-06,1.50557730245516e-05,2.034004396762297e-06,6.702171058437001e-06,6.438727806088169e-06,3.5498540443035498e-06,0.0,1
1699.816667,172.3686206,2609.97709,0.049182683256606,1.946420577336985e-06,0.10131373735105,1.8846783720467876e-06,9.71149794572112e-07,1.9823170415448704e-06,0.8494592364348666,3.7778613616455854e-06,1.50557730245516e-05,2.034004396762297e-06,6.702171058437001e-06,6.438727806088169e-06,3.5498540443035498e-06,0.0,0
1922.038889,83.42641239,2609.97709,0.049182683256606,1.946420577336985e-06,0.10131373735105,1.8846783720467876e-06,9.71149794572112e-07,1.9823170415448704e-06,0.8494592364348666,3.7778613616455854e-06,1.50557730245516e-05,2.034004396762297e-06,6.702171058437001e-06,6.438727806088169e-06,3.5498540443035498e-06,0.0,0
1477.5944439999998,289.5792827,2646.57605,0.0531141480993734,0.8933435565512973,5.470617394021414e-07,1.0176659704626185e-06,5.243897912854416e-07,0.0535193862721916,5.396308034439985e-07,2.0399241620717453e-06,8.129635323111167e-06,1.0982972421487249e-06,3.618957757223864e-06,3.476706836833534e-06,1.916807511869266e-06,0.0,0
297.03888888999995,648.1060136,2640.48274,4.632423037981789e-07,0.7333093860675064,4.771273748123548e-07,0.0887571288486265,4.573537253178303e-07,9.335532878437386e-07,4.706463824293339e-07,0.1779147745424973,7.090372585984283e-06,9.5789495438441e-07,3.156323482150414e-06,3.032257397242606e-06,1.6717698758430205e-06,0.0,1
1477.5944439999998,179.2633655,2640.48274,4.632423037981789e-07,0.7333093860675064,4.771273748123548e-07,0.0887571288486265,4.573537253178303e-07,9.335532878437386e-07,4.706463824293339e-07,0.1779147745424973,7.090372585984283e-06,9.5789495438441e-07,3.156323482150414e-06,3.032257397242606e-06,1.6717698758430205e-06,0.0,0
297.03888888999995,159.2686055,2586.75043,9.842344499011473e-07,1.947569814579224e-06,1.0137355665293685e-06,1.885791154453642e-06,9.717231966028503e-07,1.983487473360376e-06,0.9999536328908174,3.780091947893683e-06,1.5064662498528596e-05,2.0352053466653424e-06,6.706128263099704e-06,6.442529464308164e-06,3.5519500067690773e-06,0.0,0
297.03888888999995,206.8423448,2749.72216,5.053597052210532e-07,0.9999766791462537,5.205071892421897e-07,9.682681418221823e-07,4.989357446703852e-07,1.0184307661124094e-06,5.1343695326985e-07,1.940905596921437e-06,7.735020248758507e-06,1.0449855460336798e-06,3.4432924010686867e-06,3.3079463854244517e-06,1.8237650679276904e-06,0.0,0
1699.816667,20.68423448,2749.72216,5.053597052210532e-07,0.9999766791462537,5.205071892421897e-07,9.682681418221823e-07,4.989357446703852e-07,1.0184307661124094e-06,5.1343695326985e-07,1.940905596921437e-06,7.735020248758507e-06,1.0449855460336798e-06,3.4432924010686867e-06,3.3079463854244517e-06,1.8237650679276904e-06,0.0,0
297.03888888999995,613.6322895,2895.86911,5.219149113553077e-07,1.0327475605395429e-06,5.375586156286614e-07,0.9999758824128414,5.152805066595766e-07,1.0517937966276391e-06,5.302567640116026e-07,2.004488213248371e-06,7.988413729378052e-06,1.0792184912866788e-06,3.556092085909546e-06,3.4163122359779874e-06,1.8835102480994825e-06,0.0,1
298.15,1965.0,1880.83407,4.803610780106294e-07,0.1999979590828648,4.947592614794897e-07,9.203708241946232e-07,4.742548914996435e-07,0.2599972909705235,0.1599949208856055,0.2799971047159318,7.3523920224356114e-06,9.93293248773552e-07,0.0599993043133479,3.1443122102677223e-06,0.0399995602881897,0.0,1
1073.15,678.0,1880.83407,4.803610780106294e-07,0.1999979590828648,4.947592614794897e-07,9.203708241946232e-07,4.742548914996435e-07,0.2599972909705235,0.1599949208856055,0.2799971047159318,7.3523920224356114e-06,9.93293248773552e-07,0.0599993043133479,3.1443122102677223e-06,0.0399995602881897,0.0,1
1273.15,166.0,1880.83407,4.803610780106294e-07,0.1999979590828648,4.947592614794897e-07,9.203708241946232e-07,4.742548914996435e-07,0.2599972909705235,0.1599949208856055,0.2799971047159318,7.3523920224356114e-06,9.93293248773552e-07,0.0599993043133479,3.1443122102677223e-06,0.0399995602881897,0.0,0
298.15,1965.0,1938.59692,5.08646460559819e-07,0.1999974877693502,5.238924606942525e-07,9.745655582002826e-07,5.021807198940809e-07,0.2599967531924634,0.1999933356053869,0.2799965546700856,7.785327225819426e-06,1.0517819165928575e-06,0.0599993572813256,3.329460586755341e-06,1.835626459945568e-06,0.0,1
1073.15,362.0,1938.59692,5.08646460559819e-07,0.1999974877693502,5.238924606942525e-07,9.745655582002826e-07,5.021807198940809e-07,0.2599967531924634,0.1999933356053869,0.2799965546700856,7.785327225819426e-06,1.0517819165928575e-06,0.0599993572813256,3.329460586755341e-06,1.835626459945568e-06,0.0,0
1273.15,236.0,1938.59692,5.08646460559819e-07,0.1999974877693502,5.238924606942525e-07,9.745655582002826e-07,5.021807198940809e-07,0.2599967531924634,0.1999933356053869,0.2799965546700856,7.785327225819426e-06,1.0517819165928575e-06,0.0599993572813256,3.329460586755341e-06,1.835626459945568e-06,0.0,0
298.15,1841.0,1929.5328,5.774852385206957e-07,0.1999971394954651,0.1199983214110045,1.106460513284468e-06,5.701444427419202e-07,0.1999971703377147,0.1999931097701657,0.19999728386406,8.838971463628736e-06,1.1941271159281951e-06,0.0799988238174498,3.780060395921195e-06,2.0840549699094988e-06,0.0,1
1073.15,796.0,1929.5328,5.774852385206957e-07,0.1999971394954651,0.1199983214110045,1.106460513284468e-06,5.701444427419202e-07,0.1999971703377147,0.1999931097701657,0.19999728386406,8.838971463628736e-06,1.1941271159281951e-06,0.0799988238174498,3.780060395921195e-06,2.0840549699094988e-06,0.0,1
1273.15,298.0,1929.5328,5.774852385206957e-07,0.1999971394954651,0.1199983214110045,1.106460513284468e-06,5.701444427419202e-07,0.1999971703377147,0.1999931097701657,0.19999728386406,8.838971463628736e-06,1.1941271159281951e-06,0.0799988238174498,3.780060395921195e-06,2.0840549699094988e-06,0.0,0
296.15,1841.0,1929.5328,5.774852385206957e-07,0.1999971394954651,0.1199983214110045,1.106460513284468e-06,5.701444427419202e-07,0.1999971703377147,0.1999931097701657,0.19999728386406,8.838971463628736e-06,1.1941271159281951e-06,0.0799988238174498,3.780060395921195e-06,2.0840549699094988e-06,0.0,1
1273.15,298.0,1929.5328,5.774852385206957e-07,0.1999971394954651,0.1199983214110045,1.106460513284468e-06,5.701444427419202e-07,0.1999971703377147,0.1999931097701657,0.19999728386406,8.838971463628736e-06,1.1941271159281951e-06,0.0799988238174498,3.780060395921195e-06,2.0840549699094988e-06,0.0,0
1473.15,89.0,1929.5328,5.774852385206957e-07,0.1999971394954651,0.1199983214110045,1.106460513284468e-06,5.701444427419202e-07,0.1999971703377147,0.1999931097701657,0.19999728386406,8.838971463628736e-06,1.1941271159281951e-06,0.0799988238174498,3.780060395921195e-06,2.0840549699094988e-06,0.0,0
298.15,2035.0,1818.01452,4.6166666485551275e-07,0.199998016244578,4.7550450819114493e-07,8.845523675564091e-07,4.55798115361063e-07,0.1999979553865755,0.159995098999026,0.299997074802782,7.06625590434081e-06,9.546368396122128e-07,0.0999988650008086,3.02194369575181e-06,0.0399996692081342,0.0,1
1073.15,796.0,1818.01452,4.6166666485551275e-07,0.199998016244578,4.7550450819114493e-07,8.845523675564091e-07,4.55798115361063e-07,0.1999979553865755,0.159995098999026,0.299997074802782,7.06625590434081e-06,9.546368396122128e-07,0.0999988650008086,3.02194369575181e-06,0.0399996692081342,0.0,1
1273.15,220.0,1818.01452,4.6166666485551275e-07,0.199998016244578,4.7550450819114493e-07,8.845523675564091e-07,4.55798115361063e-07,0.1999979553865755,0.159995098999026,0.299997074802782,7.06625590434081e-06,9.546368396122128e-07,0.0999988650008086,3.02194369575181e-06,0.0399996692081342,0.0,0
298.15,2000.0,2070.74491,4.3235964834778573e-07,0.1999925940668728,4.453190529007616e-07,0.0999992514139303,4.268636396712097e-07,0.1999985578801855,0.0999992727618815,0.1999985814711039,6.61768360271892e-06,8.940356315389475e-07,0.1999985357173222,2.830107982847268e-06,1.56031914553472e-06,0.0,1
1073.15,1597.0,2070.74491,4.3235964834778573e-07,0.1999925940668728,4.453190529007616e-07,0.0999992514139303,4.268636396712097e-07,0.1999985578801855,0.0999992727618815,0.1999985814711039,6.61768360271892e-06,8.940356315389475e-07,0.1999985357173222,2.830107982847268e-06,1.56031914553472e-06,0.0,1
1273.15,745.0,2070.74491,4.3235964834778573e-07,0.1999925940668728,4.453190529007616e-07,0.0999992514139303,4.268636396712097e-07,0.1999985578801855,0.0999992727618815,0.1999985814711039,6.61768360271892e-06,8.940356315389475e-07,0.1999985357173222,2.830107982847268e-06,1.56031914553472e-06,0.0,1
1473.15,250.0,2070.74491,4.3235964834778573e-07,0.1999925940668728,4.453190529007616e-07,0.0999992514139303,4.268636396712097e-07,0.1999985578801855,0.0999992727618815,0.1999985814711039,6.61768360271892e-06,8.940356315389475e-07,0.1999985357173222,2.830107982847268e-06,1.56031914553472e-06,0.0,0
298.15,2197.0,2070.74491,4.3235964834778573e-07,0.1999925940668728,4.453190529007616e-07,0.0999992514139303,4.268636396712097e-07,0.1999985578801855,0.0999992727618815,0.1999985814711039,6.61768360271892e-06,8.940356315389475e-07,0.1999985357173222,2.830107982847268e-06,1.56031914553472e-06,0.0,1
296.15,2000.0,2070.74491,4.3235964834778573e-07,0.1999925940668728,4.453190529007616e-07,0.0999992514139303,4.268636396712097e-07,0.1999985578801855,0.0999992727618815,0.1999985814711039,6.61768360271892e-06,8.940356315389475e-07,0.1999985357173222,2.830107982847268e-06,1.56031914553472e-06,0.0,1
1273.15,745.0,2070.74491,4.3235964834778573e-07,0.1999925940668728,4.453190529007616e-07,0.0999992514139303,4.268636396712097e-07,0.1999985578801855,0.0999992727618815,0.1999985814711039,6.61768360271892e-06,8.940356315389475e-07,0.1999985357173222,2.830107982847268e-06,1.56031914553472e-06,0.0,1
1473.15,250.0,2070.74491,4.3235964834778573e-07,0.1999925940668728,4.453190529007616e-07,0.0999992514139303,4.268636396712097e-07,0.1999985578801855,0.0999992727618815,0.1999985814711039,6.61768360271892e-06,8.940356315389475e-07,0.1999985357173222,2.830107982847268e-06,1.56031914553472e-06,0.0,0
298.15,1280.0,2185.63973,4.071203248510254e-07,0.2999915138321834,4.193232143011515e-07,7.800416938052374e-07,4.019451498633914e-07,0.0999993497649069,0.099999303925883,0.2999979381178345,6.231371286371871e-06,8.418456211892977e-07,0.1999986785792981,2.664898275644461e-06,1.4692343280157149e-06,0.0,1
1073.15,728.0,2185.63973,4.071203248510254e-07,0.2999915138321834,4.193232143011515e-07,7.800416938052374e-07,4.019451498633914e-07,0.0999993497649069,0.099999303925883,0.2999979381178345,6.231371286371871e-06,8.418456211892977e-07,0.1999986785792981,2.664898275644461e-06,1.4692343280157149e-06,0.0,1
1273.15,403.0,2185.63973,4.071203248510254e-07,0.2999915138321834,4.193232143011515e-07,7.800416938052374e-07,4.019451498633914e-07,0.0999993497649069,0.099999303925883,0.2999979381178345,6.231371286371871e-06,8.418456211892977e-07,0.1999986785792981,2.664898275644461e-06,1.4692343280157149e-06,0.0,1
298.15,1188.0,1777.00704,6.151617698305364e-07,0.1886199924976281,0.1886199318060946,1.1786486687404463e-06,6.073420428106668e-07,0.1886199508813402,0.188615565028597,0.1886199203722457,9.41564730377536e-06,1.2720348522132777e-06,0.0568853038750455,4.026680663176579e-06,2.220023748135525e-06,0.0,1
298.15,1302.0,1871.96936,5.982645668712041e-07,0.1818154985745838,0.1818155677413481,1.146273663091216e-06,5.906596313436239e-07,0.1818155379487783,0.1818113076217856,0.1818155878581439,9.157019230172524e-06,1.2370947240659886e-06,0.0909076958229954,3.91607619496189e-06,2.159044354280934e-06,0.0,1
298.15,1415.0,1922.99794,5.788502774917269e-07,0.1739975286392574,0.1739975514250036,1.1090759251076508e-06,5.714921298022046e-07,0.1739975427065575,0.1739934283880992,0.1739975712539309,8.859864708523778e-06,1.1969497509340395e-06,0.1299981833776071,3.788995567608876e-06,2.088981184576016e-06,0.0,1
298.15,1489.0,1918.961,5.606400485514555e-07,0.1666643734383883,0.1666643954267475,1.0741851644158377e-06,5.535133830935443e-07,0.1666644440383265,0.1666604245026849,0.1666644247447189,8.581139499267306e-06,1.1592945405246066e-06,0.1666643160168244,3.6697963905111033e-06,2.023263282897041e-06,0.0,1
298.15,1073.0,1723.04027,6.434114901834956e-07,0.199996131668207,0.1999961567155306,1.2327750740524634e-06,6.352326623345731e-07,0.1999960948350532,0.1999909342642716,0.1999960751282355,9.848036662670376e-06,1.3304497775493272e-06,4.383914807651774e-06,4.211595604683336e-06,2.321972622622692e-06,0.0,1
298.15,1015.0,1723.04027,6.434114901834956e-07,0.199996131668207,0.1999961567155306,1.2327750740524634e-06,6.352326623345731e-07,0.1999960948350532,0.1999909342642716,0.1999960751282355,9.848036662670376e-06,1.3304497775493272e-06,4.383914807651774e-06,4.211595604683336e-06,2.321972622622692e-06,0.0,1
298.15,929.0,1723.04027,6.434114901834956e-07,0.199996131668207,0.1999961567155306,1.2327750740524634e-06,6.352326623345731e-07,0.1999960948350532,0.1999909342642716,0.1999960751282355,9.848036662670376e-06,1.3304497775493272e-06,4.383914807651774e-06,4.211595604683336e-06,2.321972622622692e-06,0.0,1
673.15,790.0,1723.04027,6.434114901834956e-07,0.199996131668207,0.1999961567155306,1.2327750740524634e-06,6.352326623345731e-07,0.1999960948350532,0.1999909342642716,0.1999960751282355,9.848036662670376e-06,1.3304497775493272e-06,4.383914807651774e-06,4.211595604683336e-06,2.321972622622692e-06,0.0,1
873.15,675.0,1723.04027,6.434114901834956e-07,0.199996131668207,0.1999961567155306,1.2327750740524634e-06,6.352326623345731e-07,0.1999960948350532,0.1999909342642716,0.1999960751282355,9.848036662670376e-06,1.3304497775493272e-06,4.383914807651774e-06,4.211595604683336e-06,2.321972622622692e-06,0.0,1
